image_id,lat,lon,streetlights,graffiti,building_maintenance,public_transit_stops,pavement_presence,pavement_width,pavement_continuity,safe_walk_alt,pavement_trip_minor,pavement_trip_major,ped_crossing,walk_signal,bike_path,public_park,buffer_presence,buffer_width,buffer_majority,benches,curb_ramp,segment_type,tree_overhead,GEOID
445,38.59807,-90.3016,No,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,high,29510103800
4460,38.68448,-90.2518,Ample,No,0,0,Yes,2,No,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Commercial,high,29510126900
4461,38.68583,-90.25086,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,2,No,Yes,2,No,No,No,Commercial,INVALID,29510126900
4462,38.6868,-90.25018,Ample,No,0,0,Yes,2,No,Yes,1,1,No,No,2,No,Yes,2,No,No,No,Commercial,low,29510126900
4463,38.68823,-90.25052,Ample,No,0,0,No,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Commercial,high,29510126900
4464,38.68958,-90.2505,Ample,No,2,0,Yes,2,No,Yes,1,1,No,No,1,Yes,Yes,2,No,No,No,Residential,high,29510107500
4465,38.69098,-90.25037,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,medium,29510107500
4466,38.69232,-90.25053,Ample,No,2,0,Yes,2,No,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,high,29510107400
4467,38.69379,-90.25018,Some,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,high,29510107400
4468,38.6952,-90.25058,Ample,No,2,0,Yes,2,No,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,medium,29510107400
4469,38.69637,-90.25041,Ample,No,0,0,Yes,2,No,Yes,1,1,Yes,No,1,No,Yes,2,No,No,Yes,Residential,high,29510107400
446,38.59919,-90.30174,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,medium,29510103800
4470,38.69751,-90.25031,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,medium,29510107400
4471,38.69914,-90.25056,Ample,No,0,0,Yes,2,No,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,high,29510107400
4472,38.70044,-90.25038,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,high,29510107200
4473,38.70164,-90.25028,No,No,0,0,Yes,2,No,Yes,1,0,No,No,1,No,Yes,2,No,No,No,Residential,high,29510107200
4474,38.70328,-90.25053,Ample,No,2,0,Yes,2,No,Yes,1,1,No,Yes,1,No,Yes,2,No,No,No,Residential,medium,29510107200
4475,38.70449,-90.25049,Ample,No,2,0,Yes,2,No,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,medium,29510107200
4476,38.70582,-90.25045,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,high,29510107200
4477,38.70705,-90.25027,Ample,No,0,0,Yes,2,Yes,Yes,1,1,No,No,2,No,Yes,2,No,No,No,Residential,high,29510107300
4478,38.70832,-90.25081,Ample,No,2,1,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,high,29510107300
4479,38.70987,-90.25057,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,high,29510107300
447,38.60071,-90.30165,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,Yes,Residential,medium,29510103800
4480,38.71126,-90.25042,Ample,No,2,0,No,2,No,Yes,0,0,No,No,1,No,Yes,2,No,No,No,Residential,high,29510107300
4481,38.71237,-90.25055,Some,No,2,0,Yes,2,Yes,Yes,1,0,No,No,1,No,Yes,2,No,No,No,Residential,INVALID,29510107300
4482,38.71404,-90.25073,Ample,No,2,0,Yes,2,Yes,Yes,1,0,No,No,1,No,Yes,2,No,No,No,Residential,medium,29510107300
4483,38.71531,-90.2505,Ample,No,2,0,Yes,2,Yes,Yes,1,0,No,No,2,No,Yes,2,No,No,No,Residential,high,29510108100
4484,38.71679,-90.2503,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,high,29510108100
4485,38.71798,-90.2507,Ample,No,2,0,Yes,2,Yes,Yes,1,1,Yes,No,1,No,Yes,2,No,No,Yes,Residential,medium,29510108100
4486,38.7194,-90.25013,Ample,No,2,0,Yes,2,Yes,Yes,0,0,No,No,1,Yes,Yes,2,No,No,No,Residential,medium,29510108200
448,38.60212,-90.30188,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,high,29510103800
4494,38.55502,-90.24931,Ample,No,0,0,Yes,2,No,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Commercial,high,29510101800
4495,38.55611,-90.24893,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,2,No,Yes,2,No,No,No,Residential,high,29510101800
4496,38.55785,-90.24942,Ample,No,2,0,Yes,2,No,Yes,1,1,No,No,1,Yes,Yes,2,No,No,Yes,Residential,high,29510101800
4497,38.55922,-90.24873,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,high,29510101800
4498,38.55997,-90.24857,Ample,No,2,0,Yes,2,Yes,Yes,1,0,No,No,1,No,Yes,2,No,No,No,Residential,high,29510101800
4499,38.56164,-90.24923,Ample,No,0,0,Yes,2,No,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,high,29510101400
449,38.603,-90.30219,Ample,No,2,0,Yes,2,Yes,Yes,1,0,No,No,1,No,Yes,2,No,No,No,Residential,high,29510103400
44,38.60364,-90.3148,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,high,29510126800
4500,38.56311,-90.24899,Ample,No,2,0,Yes,2,Yes,Yes,1,0,No,No,1,No,Yes,2,No,No,No,Residential,medium,29510101400
4501,38.5644,-90.24901,Ample,No,2,0,Yes,2,Yes,Yes,1,0,No,No,1,Yes,Yes,2,No,No,No,Residential,medium,29510101400
4502,38.56575,-90.24908,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,Yes,Yes,2,No,No,No,Residential,medium,29510115500
4503,38.56691,-90.24892,Ample,No,2,0,Yes,2,No,Yes,0,0,No,No,1,No,Yes,2,No,No,No,Residential,high,29510115500
4504,38.56845,-90.249,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,medium,29510115500
4505,38.56957,-90.24895,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,medium,29510115500
4506,38.57108,-90.2492,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,Yes,Residential,medium,29510115500
4507,38.57225,-90.24935,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,2,No,Yes,2,No,No,No,Residential,medium,29510115500
4508,38.5738,-90.24919,Some,No,2,0,Yes,2,No,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,high,29510115500
4509,38.57503,-90.24893,Ample,No,2,0,Yes,2,Yes,Yes,1,0,No,No,1,Yes,Yes,2,No,No,No,Residential,medium,29510115300
450,38.60428,-90.30176,Ample,No,2,0,Yes,2,Yes,Yes,1,0,No,No,1,No,Yes,2,No,No,No,Residential,high,29510103400
4510,38.57636,-90.24923,Ample,No,0,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,medium,29510115300
4511,38.57774,-90.24895,Some,No,0,0,Yes,2,No,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,high,29510115300
4512,38.57892,-90.24871,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,2,No,Yes,2,No,No,Yes,Residential,medium,29510115300
4513,38.58058,-90.24921,Some,No,2,0,Yes,2,No,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,high,29510115300
4514,38.58177,-90.24887,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,medium,29510115300
4515,38.58313,-90.24902,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,medium,29510115300
4516,38.58455,-90.2491,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,high,29510115700
4517,38.58588,-90.24887,Ample,No,2,0,Yes,2,Yes,Yes,1,0,No,No,1,No,Yes,2,No,No,No,Residential,medium,29510116302
4518,38.58729,-90.24913,Some,No,2,0,Yes,2,No,Yes,0,0,No,No,1,No,Yes,2,No,No,No,Residential,high,29510116302
4519,38.58837,-90.24915,No,No,2,0,Yes,2,No,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,INVALID,29510116302
451,38.60627,-90.30164,No,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,high,29510103400
4520,38.5899,-90.24886,Some,No,2,0,Yes,2,Yes,Yes,0,0,No,No,1,No,Yes,2,No,No,No,Residential,high,29510116302
4521,38.59121,-90.24904,Some,No,2,0,Yes,2,No,Yes,1,0,No,No,1,No,Yes,2,No,No,No,Residential,low,29510116302
4522,38.59261,-90.24907,Ample,No,2,0,Yes,2,Yes,Yes,1,1,Yes,Yes,1,No,Yes,2,No,No,Yes,Residential,medium,29510116302
4523,38.59393,-90.24912,Ample,No,2,0,No,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Commercial,high,29510116302
4524,38.59548,-90.24902,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,high,29510116301
4525,38.59663,-90.24914,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,medium,29510116301
4526,38.59792,-90.24913,Ample,No,2,0,Yes,2,Yes,Yes,0,0,No,No,1,Yes,Yes,2,No,No,No,Residential,medium,29510116301
4527,38.59929,-90.2491,No,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,INVALID,29510116301
4528,38.60066,-90.2491,Ample,No,2,0,Yes,2,Yes,Yes,1,0,No,No,1,No,Yes,2,No,No,No,Residential,medium,29510116301
4529,38.60203,-90.24913,Some,No,2,0,Yes,2,Yes,Yes,0,0,No,No,1,No,Yes,2,No,No,No,Residential,high,29510116301
452,38.60698,-90.30213,Ample,No,2,0,Yes,2,Yes,Yes,1,0,No,No,1,No,Yes,2,No,No,No,Residential,medium,29510103400
4530,38.60347,-90.2491,Ample,No,0,0,Yes,2,Yes,Yes,1,0,No,No,1,Yes,Yes,2,No,No,No,Residential,medium,29510116301
4531,38.60497,-90.24892,Ample,No,2,0,Yes,2,Yes,Yes,0,0,No,No,1,Yes,Yes,2,No,Yes,No,Residential,high,29510116200
4532,38.60604,-90.24911,Ample,No,2,0,Yes,2,Yes,Yes,1,0,No,No,1,Yes,Yes,2,No,No,No,Residential,high,29510116200
4534,38.60876,-90.24907,Ample,No,2,0,Yes,2,No,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,high,29510117200
4535,38.61012,-90.24887,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,low,29510117200
4536,38.61127,-90.24913,Ample,No,2,0,Yes,2,Yes,Yes,1,0,No,No,1,No,Yes,2,No,No,No,Residential,medium,29510117200
4537,38.61261,-90.24914,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,medium,29510117200
4538,38.6143,-90.24904,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,high,29510117200
4539,38.61514,-90.24915,Ample,No,2,0,Yes,2,Yes,Yes,1,0,No,No,1,No,Yes,2,No,No,No,Residential,medium,29510117200
453,38.6087,-90.30165,Ample,No,2,0,Yes,2,No,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,medium,29510103400
4540,38.61709,-90.24908,Ample,No,0,0,Yes,2,Yes,Yes,1,0,No,No,1,No,Yes,2,No,No,No,Residential,high,29510117200
4541,38.61805,-90.24912,Ample,No,0,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,high,29510117200
4542,38.61944,-90.24908,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,low,29510118100
4543,38.62082,-90.24914,Ample,No,0,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Commercial,low,29510118100
4546,38.62481,-90.24899,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Commercial,low,29510118100
4547,38.62652,-90.24933,Ample,No,2,0,No,2,No,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Commercial,INVALID,29510118100
4548,38.62781,-90.24885,Ample,Yes,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Commercial,low,29510118100
4549,38.62936,-90.24897,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,INVALID,29510118600
454,38.61008,-90.30164,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,medium,29510103400
4550,38.6304,-90.24906,Ample,No,0,0,Yes,2,Yes,Yes,1,0,No,No,2,No,Yes,2,No,No,No,Commercial,high,29510118600
4551,38.63166,-90.24893,Ample,No,0,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Commercial,INVALID,29510118600
4552,38.63344,-90.2489,Ample,No,2,1,Yes,2,Yes,Yes,1,1,No,No,2,No,Yes,2,No,No,No,Commercial,INVALID,29510118600
4553,38.63473,-90.24893,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Commercial,high,29510118600
4554,38.6361,-90.24895,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Commercial,medium,29510118600
4555,38.63634,-90.24921,Ample,No,2,1,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Commercial,high,29510118600
4556,38.63837,-90.24909,Some,No,2,0,Yes,2,No,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,high,29510119101
4557,38.63986,-90.24909,Some,No,2,0,Yes,2,Yes,Yes,1,1,No,No,2,No,Yes,2,No,No,No,Residential,high,29510119102
4558,38.64128,-90.24901,Some,No,2,0,Yes,2,No,Yes,1,1,No,No,2,No,Yes,2,No,No,No,Residential,low,29510119102
4559,38.64256,-90.2491,Some,No,2,0,Yes,2,No,Yes,1,0,No,No,1,No,Yes,2,No,No,No,Residential,INVALID,29510119102
455,38.61166,-90.3016,Ample,No,2,0,Yes,2,Yes,Yes,0,0,No,No,1,No,Yes,2,No,No,No,Residential,high,29510103400
4560,38.64379,-90.24904,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,high,29510119200
4561,38.64503,-90.24919,Ample,No,2,0,Yes,2,No,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,low,29510119200
4562,38.64628,-90.24895,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,INVALID,29510119200
4563,38.64774,-90.24918,Some,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,low,29510119200
4564,38.649,-90.24924,Some,No,0,0,Yes,2,Yes,Yes,0,0,No,Yes,2,No,Yes,2,No,No,No,Residential,INVALID,29510119200
4565,38.65043,-90.24914,Ample,No,2,0,No,2,No,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,high,29510111100
4566,38.65194,-90.24902,Ample,No,2,0,No,2,Yes,Yes,1,0,No,No,1,No,Yes,2,No,No,No,Commercial,low,29510111100
4568,38.65423,-90.24938,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,Yes,Yes,2,No,No,No,Residential,medium,29510111200
4569,38.65607,-90.249,Some,No,0,0,Yes,2,No,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,INVALID,29510111200
456,38.61283,-90.30167,Ample,No,0,0,No,2,Yes,Yes,1,0,No,No,1,No,Yes,2,No,No,No,Residential,low,29510103400
4570,38.65732,-90.24903,Some,No,2,0,Yes,2,No,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Commercial,high,29510111200
4571,38.65866,-90.24923,Ample,Yes,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,INVALID,29510111200
4572,38.65989,-90.24924,Some,No,0,0,Yes,2,No,Yes,0,0,No,No,1,No,Yes,2,No,No,No,Residential,medium,29510111200
4573,38.66136,-90.24906,Ample,No,0,0,Yes,2,No,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,high,29510111200
4574,38.66287,-90.24897,Some,No,0,0,Yes,2,No,Yes,1,0,No,No,1,No,Yes,2,No,No,No,Residential,medium,29510111200
4575,38.66395,-90.2491,Ample,No,0,0,Yes,2,No,Yes,0,0,No,No,2,No,Yes,2,No,No,No,Residential,medium,29510111200
4576,38.66543,-90.24911,Ample,No,0,0,Yes,2,No,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,high,29510111200
4577,38.66679,-90.24906,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,Yes,Yes,2,No,Yes,No,Residential,medium,29510106700
4578,38.66799,-90.24914,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,2,No,Yes,2,No,No,No,Residential,high,29510106700
4579,38.66919,-90.24919,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,2,No,Yes,2,No,No,No,Residential,high,29510106700
457,38.61391,-90.3014,Some,Yes,0,0,Yes,2,Yes,Yes,1,0,No,No,2,No,Yes,2,No,No,No,Commercial,high,29510103600
4580,38.67077,-90.24918,Some,No,2,0,Yes,2,No,Yes,0,0,No,No,2,No,Yes,2,No,No,No,Residential,INVALID,29510106700
4581,38.67159,-90.24906,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,2,Yes,Yes,2,No,No,No,Residential,high,29510106700
4582,38.67333,-90.24919,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,Yes,Yes,2,No,No,Yes,Residential,medium,29510106700
4583,38.67494,-90.24933,Ample,No,0,0,Yes,2,Yes,Yes,1,1,Yes,Yes,2,No,Yes,2,No,No,No,Residential,high,29510106700
4584,38.67646,-90.24887,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,medium,29510126900
4585,38.67748,-90.24911,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,high,29510126900
4586,38.67892,-90.2491,Ample,No,0,0,Yes,2,No,Yes,0,1,No,No,1,No,Yes,2,No,No,No,Residential,high,29510126900
4587,38.68014,-90.249,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,Yes,Yes,2,No,No,No,Residential,high,29510126900
4589,38.68229,-90.24924,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,Yes,Yes,2,No,No,No,Residential,high,29510126900
4592,38.68703,-90.24897,Ample,No,0,0,Yes,2,Yes,Yes,1,0,No,No,2,No,Yes,2,No,No,No,Residential,high,29510126900
4593,38.68826,-90.24917,Ample,No,0,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Commercial,high,29510107500
4594,38.68955,-90.24901,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,high,29510107500
4595,38.69108,-90.24919,Ample,No,2,0,Yes,2,No,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,high,29510107500
4596,38.69226,-90.24902,No,No,0,0,Yes,2,No,Yes,1,1,No,No,2,No,Yes,2,No,No,No,Residential,medium,29510107500
4597,38.6938,-90.24918,Ample,No,2,0,Yes,2,No,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,high,29510107400
4598,38.69497,-90.24906,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,high,29510107400
4599,38.69647,-90.24922,Some,No,0,0,Yes,2,No,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,high,29510107400
459,38.61691,-90.30165,Ample,No,2,0,No,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Commercial,high,29510126800
45,38.60454,-90.31477,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,Yes,Residential,high,29510126800
4600,38.69766,-90.24903,Ample,No,0,0,Yes,2,No,Yes,1,0,No,No,1,No,Yes,2,No,No,No,Residential,high,29510107400
4601,38.69907,-90.24917,Ample,No,0,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,high,29510107400
4602,38.70052,-90.24912,Ample,No,2,0,Yes,2,No,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,high,29510107200
4603,38.70169,-90.24911,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,Yes,Residential,medium,29510107200
4604,38.70315,-90.24908,Ample,No,2,0,Yes,2,No,Yes,1,1,No,No,2,No,Yes,2,No,No,No,Residential,medium,29510107200
4605,38.70461,-90.24921,Some,No,2,0,No,2,No,Yes,1,0,No,No,1,No,Yes,2,No,No,No,Residential,medium,29510107200
4606,38.7057,-90.24934,Some,No,0,0,Yes,2,No,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,high,29510107200
4607,38.70717,-90.24912,Ample,No,2,0,Yes,2,Yes,Yes,1,1,Yes,No,1,Yes,Yes,2,No,No,No,Residential,medium,29510108100
4608,38.70855,-90.24929,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,Yes,Yes,2,No,No,No,Residential,medium,29510107300
4609,38.70981,-90.24936,Ample,No,2,0,Yes,2,No,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,high,29510107300
460,38.61828,-90.30161,Ample,No,2,0,No,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,Yes,Commercial,low,29510126800
4610,38.7112,-90.24909,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,medium,29510107300
4611,38.71261,-90.24928,No,No,2,0,Yes,2,Yes,Yes,0,0,No,No,1,No,Yes,2,No,No,No,Residential,medium,29510107300
4612,38.71375,-90.24913,Ample,No,0,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,high,29510107300
4613,38.71518,-90.24901,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,high,29510108100
4614,38.71649,-90.2492,Ample,No,2,0,Yes,2,Yes,Yes,1,0,No,No,1,No,Yes,2,No,No,No,Residential,high,29510108100
4615,38.71802,-90.24926,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,medium,29510108100
4616,38.71934,-90.24916,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,high,29510108200
461,38.61973,-90.30164,Ample,No,2,0,Yes,2,No,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,medium,29510126800
4624,38.55632,-90.24782,Ample,No,2,0,Yes,2,No,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Commercial,INVALID,29510101800
4625,38.55771,-90.24788,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,2,No,Yes,2,No,No,No,Residential,INVALID,29510101800
4626,38.55908,-90.24793,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,high,29510101800
4627,38.56048,-90.24795,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,medium,29510101800
4628,38.56165,-90.24782,Ample,No,2,0,Yes,2,No,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,high,29510101800
4629,38.5628,-90.24762,Ample,No,0,0,Yes,2,Yes,Yes,1,0,No,No,1,No,Yes,2,No,No,No,Residential,high,29510101400
462,38.62091,-90.3016,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,high,29510126800
4630,38.56444,-90.24771,Some,No,2,0,Yes,2,No,Yes,1,0,No,No,1,No,Yes,2,No,No,No,Residential,INVALID,29510101400
4631,38.56565,-90.24773,Ample,No,2,0,Yes,2,No,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,high,29510115500
4632,38.56692,-90.24783,Ample,No,2,0,Yes,2,No,Yes,0,0,No,No,1,No,Yes,2,No,No,No,Residential,medium,29510115500
4633,38.56839,-90.24768,Some,No,2,0,Yes,2,No,Yes,1,0,No,No,1,No,Yes,2,No,No,No,Residential,high,29510115500
4634,38.56949,-90.24791,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,high,29510115500
4635,38.57105,-90.24771,Ample,No,2,0,Yes,2,No,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,medium,29510115500
4636,38.57254,-90.24798,Ample,No,2,0,Yes,2,Yes,Yes,1,0,No,No,1,No,Yes,2,No,No,No,Residential,medium,29510115500
4637,38.57376,-90.24775,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,medium,29510115500
4638,38.57524,-90.24796,No,No,2,0,Yes,2,No,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,high,29510115500
4639,38.57644,-90.24773,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,Yes,Residential,medium,29510115300
463,38.62226,-90.30163,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,medium,29510126800
4640,38.57765,-90.24753,Ample,No,2,0,Yes,2,Yes,Yes,1,0,No,No,1,No,Yes,2,No,No,No,Residential,medium,29510115300
4641,38.57918,-90.24775,Some,No,2,0,Yes,2,No,Yes,1,1,No,No,1,No,Yes,2,No,No,Yes,Residential,medium,29510115300
4642,38.58058,-90.24784,No,No,2,0,Yes,2,No,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,high,29510115300
4643,38.58173,-90.24752,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,medium,29510115300
4644,38.58322,-90.24778,No,No,2,0,Yes,2,No,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,medium,29510115700
4645,38.58456,-90.24774,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,medium,29510115700
4646,38.58555,-90.2478,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,Yes,Yes,2,No,No,Yes,Residential,medium,29510116302
4647,38.58714,-90.24773,Some,No,2,0,Yes,2,Yes,Yes,0,0,No,No,1,No,Yes,2,No,No,No,Residential,INVALID,29510116302
4648,38.58873,-90.24777,Ample,No,2,0,Yes,2,Yes,Yes,1,0,No,No,1,No,Yes,2,No,No,No,Residential,medium,29510116302
4649,38.5901,-90.24767,No,No,2,0,Yes,2,No,Yes,0,0,No,No,1,No,Yes,2,No,No,No,Residential,high,29510116302
